gene_symbol,label,hybrid_b_oof_proba
BRCA2,0,0.10731768330260835
BRCA2,0,0.10688604701933802
BRCA2,0,0.10690383360917922
BRCA2,0,0.1334961838417522
BRCA2,0,0.24961650855282982
BRCA2,0,0.11225731052874323
BRCA2,0,0.10777574998137888
BRCA2,0,0.10688006972530929
BRCA2,0,0.10972133908155904
BRCA2,0,0.10696545474179076
BRCA2,0,0.10693212225597663
BRCA2,0,0.10688555792244127
BRCA2,0,0.10688602458704742
BRCA2,0,0.11297646074487329
BRCA2,0,0.10688096703437774
BRCA2,0,0.10738653494484524
BRCA2,0,0.10754368806211136
BRCA2,0,0.10688435649217896
BRCA2,0,0.1068929297903735
BRCA2,0,0.13698588911007958
BRCA2,0,0.14233181092193328
BRCA2,0,0.11002157389145055
BRCA2,0,0.1068933319756227
BRCA2,0,0.10697799920799057
BRCA2,0,0.10691793402701089
BRCA2,0,0.10687970973664201
BRCA2,0,0.10688022025953145
BRCA2,0,0.10687991470437856
BRCA2,0,0.10687999014263073
BRCA2,0,0.10688198608135621
BRCA2,0,0.10687965371491186
BRCA2,0,0.10687992077695434
BRCA2,0,0.10688096338869066
BRCA2,0,0.10699503651979422
BRCA2,0,0.10698021215883491
BRCA2,0,0.10688303171130421
BRCA2,0,0.10688062945538686
BRCA2,0,0.1068806459133438
BRCA2,0,0.11079080426775695
BRCA2,0,0.10689939980251503
BRCA2,0,0.10688130003309287
BRCA2,0,0.10716865136890656
BRCA2,0,0.10688020986041033
BRCA2,0,0.10688390431243841
BRCA2,0,0.10689378887833952
BRCA2,0,0.10688163978627122
BRCA2,0,0.10747765995325917
BRCA2,0,0.1459238413446337
BRCA2,0,0.10842666234084196
BRCA2,0,0.10717582435680825
BRCA2,0,0.10786889686861643
BRCA2,0,0.10689244835274661
BRCA2,0,0.1069048776727933
BRCA2,0,0.1068809159886603
BRCA2,0,0.10688138829574192
BRCA2,0,0.10688356145178937
BRCA2,0,0.10870281786233728
BRCA2,0,0.10688104789380702
BRCA2,0,0.10688048413242314
BRCA2,0,0.1068822646392436
BRCA2,0,0.10688549224722255
BRCA2,0,0.10687982169353524
BRCA2,0,0.10688091762266651
BRCA2,0,0.10688015740165255
BRCA2,0,0.10688008373626666
BRCA2,0,0.10688092013240236
BRCA2,0,0.10702678288814135
BRCA2,0,0.11067581627644374
BRCA2,0,0.10754961812507413
BRCA2,0,0.10814486904684263
BRCA2,0,0.1068963172389896
BRCA2,0,0.10688024773908193
BRCA2,0,0.10688046325451446
BRCA2,0,0.12598628664370407
BRCA2,0,0.11476035856569138
BRCA2,0,0.11337836630956906
BRCA2,0,0.39166301418277905
BRCA2,0,0.1095075870430776
BRCA2,0,0.9961212086513678
BRCA2,0,0.1259944546263976
BRCA2,0,0.11165749731328815
BRCA2,0,0.12250180995943215
BRCA2,0,0.11102987694557229
BRCA2,0,0.1108574291005228
BRCA2,0,0.10687963874738954
BRCA2,0,0.11033132855950138
BRCA2,0,0.10697343638149255
BRCA2,0,0.10688272169647027
BRCA2,0,0.10692484729212894
BRCA2,0,0.1131530205009013
BRCA2,0,0.11086462646647813
BRCA2,0,0.1068881660188718
BRCA2,0,0.10690109202154856
BRCA2,0,0.10688195488462751
BRCA2,0,0.1142260643043916
BRCA2,0,0.10688516357292976
BRCA2,0,0.10695895019010888
BRCA2,0,0.10688447859687832
BRCA2,0,0.10694855210060995
BRCA2,0,0.1069339311041344
BRCA2,0,0.10688014287122272
BRCA2,0,0.10688082755510861
BRCA2,0,0.1068835230001699
BRCA2,0,0.10716304167190167
BRCA2,0,0.10688691459636196
BRCA2,0,0.10688440257403686
BRCA2,0,0.10932258294499278
BRCA2,0,0.10689116538321923
BRCA2,0,0.10696135669771756
BRCA2,0,0.10857031458394203
BRCA2,0,0.10709764844542952
BRCA2,0,0.10888585069680905
BRCA2,0,0.10688386129565479
BRCA2,0,0.10688795857251211
BRCA2,0,0.10688237769238883
BRCA2,0,0.10689175262728794
BRCA2,0,0.10688268379885006
BRCA2,0,0.10688180505043264
BRCA2,0,0.10689130326286216
BRCA2,0,0.10688795842322946
BRCA2,0,0.1469760208057233
BRCA2,0,0.10807993264561286
BRCA2,0,0.10789886815302938
BRCA2,0,0.10688842261113117
BRCA2,0,0.11168233986638085
BRCA2,0,0.47572130217893177
BRCA2,0,0.11216573351701832
BRCA2,0,0.12663057198119615
BRCA2,0,0.106920976578925
BRCA2,0,0.10688171080462015
BRCA2,0,0.10689099596725372
BRCA2,0,0.10704090680403433
BRCA2,0,0.10840264537342555
BRCA2,0,0.10800905756285117
BRCA2,0,0.10688056042501796
BRCA2,0,0.10688520597304221
BRCA2,0,0.10688002447515482
BRCA2,0,0.10688199026463861
BRCA2,0,0.10688007092816433
BRCA2,0,0.10782611101188384
BRCA2,0,0.11245732217509068
BRCA2,0,0.10688191141465092
BRCA2,0,0.10688633589178761
BRCA2,0,0.10688571164219167
BRCA2,0,0.10688071877958535
BRCA2,0,0.10690027889130053
BRCA2,0,0.10688113825683665
BRCA2,0,0.1068810189288076
BRCA2,0,0.1068884363068128
BRCA2,0,0.1068803235154373
BRCA2,0,0.10690922621990195
BRCA2,0,0.10688298837800458
BRCA2,0,0.10690226812615758
BRCA2,0,0.10690876893098293
BRCA2,0,0.10688373444297675
BRCA2,0,0.10688832760058245
BRCA2,0,0.10690334114582958
BRCA2,0,0.10692772430604364
BRCA2,0,0.10770999396369424
BRCA2,0,0.10730142517091493
BRCA2,0,0.10819478903851548
BRCA2,0,0.10688934423399812
BRCA2,0,0.10687957835003095
BRCA2,0,0.10688183837901495
BRCA2,0,0.1068818002048008
BRCA2,0,0.10688962861784986
BRCA2,0,0.10691864653043684
BRCA2,0,0.10687976942311242
BRCA2,0,0.10688086251954275
BRCA2,0,0.10688381762355455
BRCA2,0,0.1090582019240445
BRCA2,0,0.10688931756800317
BRCA2,0,0.10780988591326851
BRCA2,0,0.10688057544060126
BRCA2,0,0.1078108760555001
BRCA2,0,0.10714068731976971
BRCA2,0,0.10689558559950703
BRCA2,0,0.1069118693055891
BRCA2,0,0.10688217963629758
BRCA2,0,0.10687996141784087
BRCA2,0,0.10688113602867241
BRCA2,0,0.10688026737215646
BRCA2,0,0.10688462332910183
BRCA2,0,0.10688548305227374
BRCA2,0,0.10689162399456809
BRCA2,0,0.1068845065266343
BRCA2,0,0.10695739248740983
BRCA2,0,0.10831282810653747
BRCA2,0,0.1068806823654182
BRCA2,0,0.1068853008372055
BRCA2,0,0.1068809506916776
BRCA2,0,0.10792672727016844
BRCA2,0,0.10689200606757432
BRCA2,0,0.10688301156968319
BRCA2,0,0.10688026448280952
BRCA2,0,0.10688171784826464
BRCA2,0,0.1069234111876988
BRCA2,0,0.10688516267853378
BRCA2,0,0.10702228180689129
BRCA2,0,0.1070515917901518
BRCA2,0,0.10740290586669626
BRCA2,0,0.10715107790473533
BRCA2,0,0.10688024844836347
BRCA2,0,0.10687976877101779
BRCA2,0,0.10688480564985056
BRCA2,0,0.10688000511484819
BRCA2,0,0.1068806227193707
BRCA2,0,0.10688035424704488
BRCA2,0,0.10692361462451797
BRCA2,0,0.10688048149265411
BRCA2,0,0.10714562164215725
BRCA2,0,0.10692575955744815
BRCA2,0,0.10743781825384192
BRCA2,0,0.11784661820168503
BRCA2,0,0.10728489334555522
BRCA2,0,0.10688110689378108
BRCA2,0,0.10689449011326937
BRCA2,0,0.10694883335700318
BRCA2,0,0.10690708808567127
BRCA2,0,0.10703039533616915
BRCA2,0,0.10688048905581798
BRCA2,0,0.10687982301391599
BRCA2,0,0.10687970765503416
BRCA2,0,0.10697105321558525
BRCA2,0,0.10688722329937711
BRCA2,0,0.10687972488137987
BRCA2,0,0.10688026848418151
BRCA2,0,0.11206149292035267
BRCA2,0,0.10692712300155495
BRCA2,0,0.1068937524041613
BRCA2,0,0.10688100578698505
BRCA2,0,0.10687996876041636
BRCA2,0,0.1068797755533226
BRCA2,0,0.1068800443518702
BRCA2,0,0.10688014950617562
BRCA2,0,0.10690849485736681
BRCA2,0,0.10703636882107756
BRCA2,0,0.11168216139703221
BRCA2,0,0.10690008031523235
BRCA2,0,0.1068980605599431
BRCA2,0,0.10690060198602408
BRCA2,0,0.15246045881058193
BRCA2,0,0.11872299131778069
BRCA2,0,0.10688597702086455
BRCA2,0,0.10688225144091329
BRCA2,0,0.10688322776142427
BRCA2,0,0.10688531074525827
BRCA2,0,0.10687986280518406
BRCA2,0,0.10688253053145892
BRCA2,0,0.10687975024098328
BRCA2,0,0.10689316799319568
BRCA2,0,0.10688612867333042
BRCA2,0,0.10688202182460659
BRCA2,0,0.10688230961277316
BRCA2,0,0.10689796801387894
BRCA2,0,0.1068836204480162
BRCA2,0,0.11985474357708778
BRCA2,0,0.10721458762190866
BRCA2,0,0.12001463781907994
BRCA2,0,0.10688925360601448
BRCA2,0,0.10693665525717518
BRCA2,0,0.10687971373625668
BRCA2,0,0.10688012416048996
BRCA2,0,0.10690712142710332
BRCA2,0,0.10697789022222438
BRCA2,0,0.1068900000503449
BRCA2,0,0.10689714166191766
BRCA2,0,0.10689640380307489
BRCA2,0,0.1070450893009023
BRCA2,0,0.10688057849432307
BRCA2,0,0.10690457542007874
BRCA2,0,0.10690933783631736
BRCA2,0,0.10689406067392256
BRCA2,0,0.10953700679431098
BRCA2,0,0.1149509895967637
BRCA2,0,0.10692863571917935
BRCA2,0,0.10717183860479465
BRCA2,0,0.10688267663808909
BRCA2,0,0.10692324201669984
BRCA2,0,0.10687988019761134
BRCA2,0,0.10687986370851803
BRCA2,0,0.1068948166082411
BRCA2,0,0.1068832138076551
BRCA2,0,0.1069123712919772
BRCA2,0,0.11723978204973157
BRCA2,0,0.10688028423494234
BRCA2,0,0.10687977812725541
BRCA2,0,0.1068803019927087
BRCA2,0,0.1068806974051634
BRCA2,0,0.10688110776202041
BRCA2,0,0.10700690877466885
BRCA2,0,0.10689706620668192
BRCA2,0,0.10688110934945369
BRCA2,0,0.10688825379624897
BRCA2,0,0.10688127958936254
BRCA2,0,0.10688165085838175
BRCA2,0,0.10688123287781073
BRCA2,0,0.10688001920848873
BRCA2,0,0.1200099958320445
BRCA2,0,0.10691530952598599
BRCA2,0,0.10690098534289105
BRCA2,0,0.10712151531678908
BRCA2,0,0.10687993449912064
BRCA2,0,0.10926113398208724
BRCA2,0,0.1069480922927899
BRCA2,0,0.10689876140987199
BRCA2,0,0.10765642161524172
BRCA2,0,0.1068813149409173
BRCA2,0,0.10688028579646919
BRCA2,0,0.10691043445727418
BRCA2,0,0.10688178799404777
BRCA2,0,0.11547211612199766
BRCA2,0,0.10701071919080318
BRCA2,0,0.10688173280446946
BRCA2,0,0.10848322040176768
BRCA2,0,0.10790244840963525
BRCA2,0,0.10730634376828412
BRCA2,0,0.10707913564899382
BRCA2,0,0.10710131089824342
BRCA2,0,0.1092663290298333
BRCA2,0,0.13851906469319245
BRCA2,0,0.107416981588235
BRCA2,0,0.10697442659009672
BRCA2,0,0.10688055524672055
BRCA2,0,0.1068798081909432
BRCA2,0,0.10688055021888933
BRCA2,0,0.10688299823175246
BRCA2,0,0.10688059448403663
BRCA2,0,0.10688244537031237
BRCA2,0,0.10687996787423923
BRCA2,0,0.10688091786343369
BRCA2,0,0.10688036759256919
BRCA2,0,0.10688052261923729
BRCA2,0,0.10688345870148583
BRCA2,0,0.10688209179875974
BRCA2,0,0.10701812632435063
BRCA2,0,0.1068842178328104
BRCA2,0,0.10688120581977034
BRCA2,0,0.10688133981388666
BRCA2,0,0.1068850100609517
BRCA2,0,0.10688685493579497
BRCA2,0,0.10688090496354928
BRCA2,0,0.10688009546085345
BRCA2,0,0.106887861761455
BRCA2,0,0.10688158038715963
BRCA2,0,0.1068802376368877
BRCA2,0,0.10688660887097465
BRCA2,0,0.10690115975334342
BRCA2,0,0.10688179609361252
BRCA2,0,0.1068830167755873
BRCA2,0,0.10691745181481273
BRCA2,0,0.10700443665543038
BRCA2,0,0.10699549472962776
BRCA2,0,0.10688101849961287
BRCA2,0,0.10690660443372779
BRCA2,0,0.10693908735779198
BRCA2,0,0.10688128879472315
BRCA2,0,0.10688214331911654
BRCA2,0,0.12239530014413907
BRCA2,0,0.11994662165625844
BRCA2,0,0.11050841408295843
BRCA2,0,0.1085395512304589
BRCA2,0,0.10688826501046696
BRCA2,0,0.10927466623555697
BRCA2,0,0.11121308456274151
BRCA2,0,0.10726220633980015
BRCA2,0,0.10688465126233378
BRCA2,0,0.10697224097569731
BRCA2,0,0.1068805236265638
BRCA2,0,0.1068797147704326
BRCA2,0,0.10688309404729872
BRCA2,0,0.10688383853541086
BRCA2,0,0.10702762650764738
BRCA2,0,0.10757941210648453
BRCA2,0,0.10715476820627025
BRCA2,0,0.10816448267694165
BRCA2,0,0.1068811047796539
BRCA2,0,0.10687975677916389
BRCA2,0,0.10695022149003619
BRCA2,0,0.1068923683774524
BRCA2,0,0.10688036933299525
BRCA2,0,0.10688035080214085
BRCA2,0,0.10689791721702106
BRCA2,0,0.10688603552431282
BRCA2,0,0.10688065793626889
BRCA2,0,0.10687984647596852
BRCA2,0,0.11004686912405293
BRCA2,0,0.10716127581026645
BRCA2,0,0.1068813836979806
BRCA2,0,0.10689021687664511
BRCA2,0,0.1068826620497718
BRCA2,0,0.10688011872136263
BRCA2,0,0.10688018756536533
BRCA2,0,0.1068811118987381
BRCA2,0,0.1068927824814343
BRCA2,0,0.10697908805780257
BRCA2,0,0.10688005583946052
BRCA2,0,0.1069421288243532
BRCA2,0,0.10689007999329514
BRCA2,0,0.10689969170641447
BRCA2,0,0.10692128282215206
BRCA2,0,0.10696557567222993
BRCA2,0,0.10853502802379113
BRCA2,0,0.10688162433067984
BRCA2,0,0.10688001479503165
BRCA2,0,0.10688455042043699
BRCA2,0,0.10688219219825615
BRCA2,0,0.1068801352441225
BRCA2,0,0.1068850020908475
BRCA2,0,0.10688119349929782
BRCA2,0,0.106888003555891
BRCA2,0,0.10688520588215694
BRCA2,0,0.10688539583523947
BRCA2,0,0.10688119859892231
BRCA2,0,0.10692760218662928
BRCA2,0,0.10689930382607807
BRCA2,0,0.10687999650757422
BRCA2,0,0.10693416909965965
BRCA2,0,0.10688969659175818
BRCA2,0,0.1068803982015946
BRCA2,0,0.10688322935226637
BRCA2,0,0.10696077343665088
BRCA2,0,0.10688747949665109
BRCA2,0,0.10689996334562192
BRCA2,0,0.10688636893843127
BRCA2,0,0.10688361936692829
BRCA2,0,0.10688021926297385
BRCA2,0,0.1070490587730534
BRCA2,0,0.10688192890316776
BRCA2,0,0.10693657769424512
BRCA2,0,0.10723231904325782
BRCA2,0,0.10688209140440709
BRCA2,0,0.10688138158743449
BRCA2,0,0.10688357982216386
BRCA2,0,0.10688205558710273
BRCA2,0,0.10702981979242283
BRCA2,0,0.1073884584565202
BRCA2,0,0.10879722196235386
BRCA2,0,0.1068821195695346
BRCA2,0,0.10688120343407691
BRCA2,0,0.10688131339778568
BRCA2,0,0.1068867726204881
BRCA2,0,0.10687990496316953
BRCA2,0,0.10689121183878356
BRCA2,0,0.10688139400553819
BRCA2,0,0.10688862039650629
BRCA2,0,0.10688023522181887
BRCA2,0,0.10697658698080174
BRCA2,0,0.10807544499772206
BRCA2,0,0.10687998050619407
BRCA2,0,0.10687954825384291
BRCA2,0,0.10687961940243125
BRCA2,0,0.10688004266873238
BRCA2,0,0.10688573381327016
BRCA2,0,0.10689020324298978
BRCA2,0,0.10688237437837196
BRCA2,0,0.10688671324725853
BRCA2,0,0.10688271003740471
BRCA2,0,0.10688140120624816
BRCA2,0,0.10688358046781807
BRCA2,0,0.10697546673498186
BRCA2,0,0.10689811731853582
BRCA2,0,0.1068833802826208
BRCA2,0,0.10688043374487771
BRCA2,0,0.10688026737215646
BRCA2,0,0.1068804361378368
BRCA2,0,0.10691517873694559
BRCA2,0,0.10688404206514424
BRCA2,0,0.10687983733676659
BRCA2,0,0.10687954633029148
BRCA2,0,0.10688032284267987
BRCA2,0,0.10688020703903867
BRCA2,0,0.10687962815122289
BRCA2,0,0.10689198447758656
BRCA2,0,0.10738058554662425
BRCA2,0,0.10688047159663774
BRCA2,0,0.10688067161766385
BRCA2,0,0.10688153956932459
BRCA2,0,0.1068921212892826
BRCA2,0,0.10704703113723878
BRCA2,0,0.10687951064161198
BRCA2,0,0.10729663353048212
BRCA2,0,0.10687978540295283
BRCA2,0,0.10699209213023497
BRCA2,0,0.10687971120104449
BRCA2,0,0.10692375913858095
BRCA2,0,0.10689614683403538
BRCA2,0,0.10690295063232612
BRCA2,0,0.1068804331460869
BRCA2,0,0.10705975547593526
BRCA2,0,0.10694553647772534
BRCA2,0,0.10710156318861748
BRCA2,0,0.10690633505836775
BRCA2,0,0.10693065795974198
BRCA2,0,0.11001973579116614
BRCA2,0,0.10687972632710124
BRCA2,0,0.10688112516348029
BRCA2,0,0.1068820154486744
BRCA2,0,0.11138221960264663
BRCA2,0,0.10813408108386655
BRCA2,0,0.10691244722560836
BRCA2,0,0.10689763557242096
BRCA2,0,0.10711152502085661
BRCA2,0,0.10717415511062262
BRCA2,0,0.10709260888843672
BRCA2,0,0.11354147239335241
BRCA2,0,0.1146589735029296
BRCA2,0,0.10688391556696726
BRCA2,0,0.10698548767467268
BRCA2,0,0.10688107573151556
BRCA2,0,0.10688132765526485
BRCA2,0,0.10690236414247357
BRCA2,0,0.1069168329683193
BRCA2,0,0.10688694856197553
BRCA2,0,0.10689400644534504
BRCA2,0,0.1068801120302659
BRCA2,0,0.10688109545521408
BRCA2,0,0.10688671357865008
BRCA2,0,0.1068834849648607
BRCA2,0,0.10688138617172414
BRCA2,0,0.10688480545526248
BRCA2,0,0.10688119649297874
BRCA2,0,0.10688069646797374
BRCA2,0,0.10688060018245854
BRCA2,0,0.10687982839304741
BRCA2,0,0.10688110998731755
BRCA2,0,0.10687977285847437
BRCA2,0,0.10688085536451311
BRCA2,0,0.10727999207231019
BRCA2,0,0.10711398371368114
BRCA2,0,0.1068809258497221
BRCA2,0,0.10687996392910161
BRCA2,0,0.10688014241917129
BRCA2,0,0.10688117762788868
BRCA2,0,0.10688024575964535
BRCA2,0,0.10687963084668602
BRCA2,0,0.10688010108837515
BRCA2,0,0.10687985356962414
BRCA2,0,0.10688021761509776
BRCA2,0,0.10688013457297127
BRCA2,0,0.10687963056988312
BRCA2,0,0.10687971863221703
BRCA2,0,0.10688430012330126
BRCA2,0,0.10687955176418036
BRCA2,0,0.10688024271512622
BRCA2,0,0.10688136952952254
BRCA2,0,0.10688168049272782
BRCA2,0,0.10768724710040026
BRCA2,0,0.10688250905113461
BRCA2,0,0.10687993303165677
BRCA2,0,0.10689629353515999
BRCA2,0,0.10691232684064811
BRCA2,0,0.10692691246384713
BRCA2,0,0.10688052994382327
BRCA2,0,0.10688150232810556
BRCA2,0,0.10688138058316449
BRCA2,0,0.10687981075498432
BRCA2,0,0.10690406724986248
BRCA2,0,0.10688194885304352
BRCA2,0,0.10688218914921198
BRCA2,0,0.10688689346856388
BRCA2,0,0.10690798854532794
BRCA2,0,0.10688018576765816
BRCA2,0,0.10688000136706666
BRCA2,0,0.10688964553861782
BRCA2,0,0.10689025813712938
BRCA2,0,0.10688108621479127
BRCA2,0,0.10689993618161672
BRCA2,0,0.10688215455560574
BRCA2,0,0.10688079492726298
BRCA2,0,0.10688048676039356
BRCA2,0,0.106889613171242
BRCA2,0,0.10687958482313001
BRCA2,0,0.10688349543973392
BRCA2,0,0.10688535692823357
BRCA2,0,0.10689941681453936
BRCA2,0,0.10688102144699572
BRCA2,0,0.10687996407943096
BRCA2,0,0.11478828416763488
BRCA2,0,0.10800079400763192
BRCA2,0,0.10765842553626571
BRCA2,0,0.1068815231211746
BRCA2,0,0.10688015531760207
BRCA2,0,0.10852390551278594
BRCA2,0,0.10688009557700826
BRCA2,0,0.10688360991291238
BRCA2,0,0.10695705862861683
BRCA2,0,0.10687979934167037
BRCA2,0,0.10688039820159492
BRCA2,0,0.10688031941540818
BRCA2,0,0.10693893301460278
BRCA2,0,0.10691490947478817
BRCA2,0,0.10721648261922201
BRCA2,0,0.10688990292580651
BRCA2,0,0.10697453482391879
BRCA2,0,0.10691929551270146
BRCA2,0,0.10688980088481696
BRCA2,0,0.10688109843506931
BRCA2,0,0.10688056200731129
BRCA2,0,0.10688208687654055
BRCA2,0,0.10688074680553113
BRCA2,0,0.10687971590598387
BRCA2,0,0.10688180273806805
BRCA2,0,0.10688056108873059
BRCA2,0,0.10688073350623614
BRCA2,0,0.10687973400160271
BRCA2,0,0.10690492291467091
BRCA2,0,0.10687954304986926
BRCA2,0,0.10687963131422638
BRCA2,0,0.10692208122898944
BRCA2,0,0.10688011704591996
BRCA2,0,0.10730196847858758
BRCA2,0,0.10802128570691684
BRCA2,0,0.10688067785634203
BRCA2,0,0.10693356330829783
BRCA2,0,0.10688105788235562
BRCA2,0,0.10688192323797677
BRCA2,0,0.10687970692978767
BRCA2,0,0.10688316340001214
BRCA2,0,0.10688542091209746
BRCA2,0,0.10687957268329998
BRCA2,0,0.10688044710738379
BRCA2,0,0.10688257469594634
BRCA2,0,0.10689602697244091
BRCA2,0,0.10914437685663521
BRCA2,0,0.10688864223265379
BRCA2,0,0.10688286305905548
BRCA2,0,0.10688136702841726
BRCA2,0,0.10688025182331984
BRCA2,0,0.10688022937373147
BRCA2,0,0.10717218353346217
BRCA2,0,0.10773816850680146
BRCA2,0,0.10878419759715674
BRCA2,0,0.10688391534359637
BRCA2,0,0.10688263986700774
BRCA2,0,0.1068885493930654
BRCA2,0,0.10793552954574763
BRCA2,0,0.1414221714283539
BRCA2,0,0.12048892083436093
BRCA2,0,0.1283270076125164
BRCA2,0,0.3852165427870372
BRCA2,0,0.11863753367907041
BRCA2,0,0.12333726245743287
BRCA2,0,0.1262037637023759
BRCA2,0,0.11848511821900624
BRCA2,0,0.10688872079182161
BRCA2,0,0.10698182596205698
BRCA2,0,0.10747326915387524
BRCA2,0,0.12063042998691324
BRCA2,0,0.15059455516515588
BRCA2,0,0.8070653206077203
