ClinPred_score,MetaRNN_score,REVEL_score,MetaSVM_score,MetaLR_score,VEST4_score,AlphaMissense_score,PrimateAI_score,CADD_raw,CADD_phred,ESM1b_score,BayesDel_noAF_score,Eigen_raw_coding,label
0.0640255585312843,0.079708844,0.183,-0.9076,0.0016,0.177,0.1009,0.193292245269,-0.027128,0.965,3.906270231440368,-0.545435,-1.32005056444943,0
0.0382560948657605,0.048105747,0.482,-0.9427,0.1162,0.155,0.0821,0.297580242157,0.308124,3.361,4.582214221358299,-0.262217,-1.62951433779911,0
0.118873179063146,0.017424226,0.819,0.7482,0.9088,0.556,0.3469,0.46155589819,3.324595,22.2,5.405134994536638,0.240646,0.683875801809163,0
0.465147167444229,0.511188,0.232,-0.9012,0.0031,0.75,0.099,0.3127605021,1.686667,15.22,4.704552454343415,-0.176812,-0.502451056487167,0
0.376740366220474,0.33848637,0.455,-0.8278,0.2706,0.305,0.1101,0.268623530865,-0.252088,0.395,3.998997792455911,-0.230033,-1.48198505129849,0
0.978896200656891,0.51581514,0.539,0.7431,0.806,0.347,0.095,0.331661731005,4.218527,24.6,3.3962146497280967,0.00633556,0.741879023134649,0
0.904060065746307,0.35907668,0.238,-0.6772,0.2255,0.415,0.0772,0.268467128277,1.664148,15.1,3.0538160039235027,-0.241249,-0.187534865973314,0
0.985318541526794,0.92873347,0.778,0.9065,0.8759,0.821,0.9827,0.675581455231,5.519309,32.0,14.929605097069484,0.34205,1.00299748796931,1
0.244779078646149,0.24658754,0.445,-0.5376,0.449,0.405,0.163,0.397747457027,2.599831,19.43,5.108840808272362,-0.101336,-0.150152049646542,0
0.834545016288757,0.3379753,0.245,-0.6651,0.3515,0.405,0.0896,0.248349010944,0.983331,10.14,4.286725976409933,-0.207761,-0.155612682507788,0
0.0407159986282296,0.06869787,0.139,-1.0275,0.1891,0.131,0.0651,0.171839028597,-2.155588,0.001,3.797190435438434,-0.404147,-1.4256890880553,0
0.0580857396125793,0.07250771,0.049,-0.8894,0.0025,0.088,0.0666,0.23041036725,-1.362747,0.007,3.60701996088028,-0.768259,-1.46980875577443,0
0.154495239257812,0.1179457,0.186,-0.9983,0.1337,0.194,0.0821,0.265338122845,0.084532,1.48,4.25630605606952,-0.369906,-1.03067564738597,0
0.217748042987594,0.13199815,0.494,0.4817,0.7638,0.339,0.2742,0.212314516306,2.099707,17.21,2.3049272894859314,0.198234,-0.254413932499536,0
0.0472309408374447,0.12060577,0.106,-0.9067,0.0021,0.131,0.0783,0.248387634754,0.595663,6.414,4.139444286050669,-0.480791,-0.71647244132677,0
0.769493877887726,0.2488451,0.154,-0.9318,0.0046,0.422,0.1465,0.366029798985,2.949399,20.9,2.438814574543477,-0.396786,-0.110115239658674,0
0.0259901913917312,0.057595342,0.368,-0.9488,0.0013,0.054,0.0696,0.225749522448,-0.819707,0.047,3.229780100986803,-0.519214,-1.38290803415801,0
0.460375100374222,0.20078841,0.567,-0.9941,0.1141,0.394,0.096,0.274366974831,2.105528,17.24,4.152790635824204,0.130576,-0.321950652173219,0
0.189897452214388,0.27290773,0.445,-0.4104,0.5359,0.344,0.1325,0.259968966246,1.342215,13.19,4.527040489017963,-0.0995751,-0.418546448275273,0
0.0598903921580561,0.033692777,0.097,-1.0101,0.037,0.109,0.064,0.214199125767,-0.049365,0.885,2.021417700945611,-0.530536,-1.30889034434896,0
0.137400329113007,0.04933721,0.516,-0.7504,0.3121,0.299,0.0782,0.268333345652,0.740992,7.751,1.5094990816531078,-0.111626,-1.01075917657015,0
0.783130112203679,0.83115923,0.824,0.6274,0.7796,0.778,0.9533,0.630984663963,4.498093,25.5,12.977632090449331,0.329655,0.394028883551345,1
0.0272579313331152,0.11956677,0.114,-1.0241,0.0468,0.194,0.1317,0.293946146965,0.154936,1.933,1.9783006627459656,-0.500915,-1.10431434250894,0
0.0293341765525665,0.03546247,0.535,-0.3829,0.399,0.214,0.0704,0.28107881546,0.115945,1.668,3.3411299782948003,-0.102876,-1.50100589419048,0
0.760834293507893,0.36478642,0.236,-1.2063,0.0589,0.419,0.628,0.519358873367,4.302438,24.9,1.3535895347595217,-0.218515,0.810096905587568,0
0.734232902526855,0.7322195,0.566,-0.1145,0.4739,0.347,0.1633,0.288731634617,1.451905,13.89,7.782680037725019,-0.114845,0.0162085868326253,0
0.789077013175272,0.6000461,0.606,1.0036,0.9256,0.552,0.5069,0.340169429779,3.338322,22.2,4.676018118858337,0.227019,0.497728901842826,0
0.266694366931915,0.1997413,0.278,-0.6336,0.3623,0.286,0.0733,0.228531673551,0.974669,10.04,2.3899452760708493,-0.203149,-0.440495902326629,0
0.0399695038795471,0.07201278,0.11,-0.9108,0.0022,0.138,0.1018,0.197829201818,0.09403,1.534,3.325429809236698,-0.553604,-1.20239342547971,0
0.103239312767982,0.10740551,0.176,-0.9083,0.0018,0.316,0.1081,0.209906414151,1.532332,14.37,5.029786038265234,-0.467426,-1.21250475562047,0
0.940669357776642,0.363285,0.249,-1.2279,0.0343,0.501,0.2884,0.558810055256,4.887678,27.3,4.286709651350975,-0.276532,0.821397234761824,0
0.96968936920166,0.31356272,0.512,0.118,0.7811,0.511,0.1583,0.214232236147,1.284527,12.8,4.065501793258868,0.0300984,-0.820306631415984,0
0.991076588630676,0.5227631,0.339,-0.7819,0.2481,0.342,0.1615,0.247833698988,2.976343,21.0,9.288633942604063,-0.179989,-0.374375969023104,0
0.133923873305321,0.22219083,0.502,-0.344,0.5566,0.319,0.1032,0.206643268466,1.209481,12.27,3.402408480644226,0.0350575,-0.44004663333127,0
0.486997604370117,0.1924161,0.121,-1.064,0.0737,0.39,0.1176,0.38997733593,0.828011,8.552,3.4546563223155524,-0.344978,-0.434689373021642,0
0.766498923301697,0.78654355,0.622,-0.0342,0.6791,0.374,0.1122,0.310845911503,2.103734,17.23,4.284960016608238,0.238767,-0.174293941513732,0
0.329499296133874,0.28963083,0.255,-0.6962,0.2429,0.407,0.0832,0.340360939503,2.193564,17.64,3.7843084212864166,-0.205222,0.0391154423220679,0
0.229150056143149,0.11549008,0.544,-0.738,0.241,0.457,0.1578,0.345615625381,2.463766,18.83,4.585523843765259,0.109317,0.0946857476221352,0
0.974136710166931,0.93074864,0.771,0.709,0.791,0.923,0.9504,0.527525663376,4.35112,25.0,13.200714948157838,0.370091,0.60082200638082,1
0.0488827972771096,0.09672788,0.352,-0.6015,0.4258,0.325,0.1277,0.266936004162,0.816146,8.438,3.5967788020835068,-0.165547,-0.77242970630368,0
0.87207818031311,0.77193296,0.499,-0.0887,0.6984,0.582,0.0926,0.273033797741,2.0317,16.9,5.001835906477768,0.0106724,-0.086035668055838,0
0.403055667877197,0.31675118,0.169,-0.9315,0.0024,0.307,0.1297,0.265534877777,0.670752,7.116,3.631818189028992,-0.455078,-0.786032898162452,0
0.838787376880646,0.26577976,0.225,-0.8975,0.1571,0.335,0.124,0.233481258154,1.509718,14.24,3.508438237764049,-0.262315,-0.517145261192104,0
0.215714901685715,0.19781363,0.201,-0.7211,0.0042,0.312,0.1449,0.243087470531,2.352519,18.35,2.9591118938876924,-0.39743,-0.401513516818633,0
0.0874958540758256,0.13570729,0.143,-0.9174,0.0026,0.195,0.1171,0.194794625044,0.82681,8.54,2.719586133956909,-0.499443,-0.776839549812181,0
0.902162969112396,0.5482494,0.678,1.0193,0.9029,0.425,0.1494,0.378432810307,3.876403,23.7,4.412224484170182,0.170145,0.667954943301364,0
0.112517146892727,0.15885964,0.234,-0.8231,0.253,0.272,0.0782,0.244525745511,0.353491,3.868,2.960174126222149,-0.250716,-0.719321691856685,0
0.208881929516792,0.1969915,0.4,-0.6971,0.3709,0.255,0.0999,0.288989126682,0.608133,6.533,2.2333117723464966,-0.159254,-0.753938232167104,0
0.943044483661652,0.2677137,0.149,-1.0612,0.0109,0.394,0.6388,0.384385347366,2.840153,20.5,2.921398509278645,-0.398306,0.105701633981158,0
0.982407212257385,0.9197934,0.718,0.7393,0.7751,0.936,0.9422,0.487114399672,4.980962,27.8,14.599578440189362,0.160268,0.664659217525901,1
0.975110769271851,0.8046714,0.662,0.1412,0.5546,0.656,0.2277,0.337570935488,3.417928,22.5,9.62590362482736,0.0785627,0.481948231232799,0
0.832091629505157,0.24995619,0.112,-0.6928,0.0069,0.287,0.1765,0.44387948513,3.19456,21.7,4.589644610881805,-0.279847,0.0548630949993931,0
0.0672116056084633,0.20412049,0.198,-0.9187,0.0031,0.455,0.073,0.223643571138,0.396537,4.351,4.171073836595327,-0.360239,-0.869311043727704,0
0.318052411079407,0.28306478,0.556,-0.4678,0.4858,0.462,0.0755,0.358937323093,2.457342,18.81,4.717372179031372,-0.0528774,-0.648435069439586,0
0.0129592727830564,0.03994021,0.203,-1.0512,0.093,0.128,0.0696,0.254812151194,-0.853522,0.041,3.0672120841491166,-0.366433,-1.39395223949375,0
0.0347274030732857,0.13765854,0.18,-0.8463,0.0031,0.403,0.0818,0.333609253168,0.956031,9.826,3.5307799577713013,-0.34837,-0.772795975145365,0
0.497977554798126,0.55056185,0.212,-0.8851,0.0056,0.36,0.1331,0.25641092658,1.035275,10.73,2.634235897425804,-0.263391,-0.253361938118322,0
0.0320654325187206,0.110589236,0.216,-0.9977,0.1253,0.183,0.0804,0.180443808436,-0.114122,0.686,1.9552568611817536,-0.328404,-1.04334436426395,0
0.446836858987808,0.2486184,0.422,-0.8846,0.2114,0.318,0.1109,0.26461070776,2.73153,19.98,5.375762090981575,-0.156542,-0.590335486022804,0
0.626554727554321,0.2573607,0.402,-0.3977,0.4476,0.315,0.0966,0.242467105389,1.439379,13.82,4.308589884994517,-0.150392,-0.403016531186075,0
0.929153919219971,0.82618713,0.803,0.7797,0.7849,0.54,0.1934,0.583025336266,3.105528,21.4,2.3729538766271574,0.282051,0.469453340795438,0
0.903611898422241,0.5863885,0.36,-0.1843,0.3711,0.534,0.1725,0.36715772748,3.735096,23.4,7.567303836990037,-0.193624,0.429074943372578,0
0.222159892320633,0.17783746,0.092,-1.0325,0.0926,0.3,0.1264,0.283831298351,0.228615,2.546,3.606703248312043,-0.376674,-1.08537758054152,0
0.166209992291687,0.17096952,0.191,-0.8766,0.0032,0.361,0.3336,0.295567959547,1.047807,10.86,4.966873571276665,-0.409647,-1.08724325346408,0
0.121222406283617,0.21881637,0.437,-0.5459,0.2811,0.259,0.1254,0.248813420534,1.346047,13.22,2.9482856062079,-0.199635,-0.133042586297851,0
0.265742854977335,0.20420739,0.139,-0.8955,0.0044,0.392,0.0885,0.253612399101,1.065391,11.05,4.703374117612839,-0.42092,-0.29084417600484,0
0.0404382926723919,0.101187706,0.176,-1.002,0.0036,0.195,0.0827,0.269808381796,1.112149,11.48,3.1559002697467804,-0.375433,-0.754206519518345,0
0.995670318603516,0.90058744,0.937,1.0937,0.9617,0.849,0.9803,0.650833427906,5.867207,33.0,11.395040520248584,0.537593,0.812884548714188,1
0.953377783298492,0.9500059,0.732,0.5365,0.7304,0.843,0.9659,0.500561475754,4.726872,26.4,14.606582585722208,0.219482,0.853999106475581,1
0.10713354498148,0.11184341,0.067,-0.8936,0.0018,0.04,0.0767,0.288115859032,0.053856,1.316,3.105050414800644,-0.637895,-1.14317865073243,0
0.330489218235016,0.23517668,0.468,-0.5524,0.4048,0.373,0.1111,0.211848288774,1.696373,15.27,2.7493276874655472,-0.0791707,-0.668063048197264,0
0.0472806328239584,0.13949645,0.173,-0.8796,0.0039,0.257,0.0969,0.42465275526,0.710668,7.479,3.3879266627591687,-0.4846,-0.835500631933723,0
0.529671967029572,0.15594888,0.35,-0.7397,0.2813,0.25,0.0887,0.193388953805,1.779159,15.69,3.858133168581484,-0.2182,-0.773754154195526,0
0.104237966239452,0.12663499,0.543,-0.477,0.6214,0.272,0.0983,0.200016334653,-0.654836,0.085,3.341884195804596,-0.0658169,-1.20589719395037,0
0.0256084600648183,0.065359265,0.072,-0.9078,0.0018,0.228,0.0939,0.214273840189,-1.311614,0.009,2.500207353447445,-0.678513,-2.27004596275,0
0.49852392077446,0.17381981,0.212,-0.8768,0.1431,0.446,0.1447,0.415209650993,2.265114,17.96,8.11103662662208,-0.141257,-0.139539878887586,0
0.0167025074973734,0.035270095,0.057,-1.0081,0.063,0.068,0.125,0.318307697773,0.112782,1.648,2.986941154362375,-0.470994,-1.24511472835389,0
0.635570406913757,0.4209152,0.127,-0.9285,0.0034,0.469,0.1301,0.257608890533,1.236796,12.46,4.329909841445062,-0.290545,-0.456510600778607,0
0.997759938240051,0.8701565,0.791,1.0265,0.9066,0.669,0.4222,0.457844436169,3.773902,23.5,2.9209927022457123,0.262913,0.856513475914414,0
0.0518007579925132,0.07183075,0.104,-0.9424,0.085,0.193,0.103,0.231969058514,0.234069,2.597,0.6150430579001094,-0.458687,-1.75645836958338,0
0.0695656201302176,0.16096339,0.1,-0.9396,0.0032,0.218,0.0926,0.300150811672,0.855446,8.819,5.11582333138187,-0.471366,-0.89605229768556,0
0.443428844213486,0.19507411,0.159,-0.9261,0.0062,0.416,0.083,0.244491249323,1.568831,14.58,3.07529886147313,-0.384787,-0.144219373289952,0
0.976682305335999,0.58325803,0.507,-0.0544,0.8117,0.379,0.1778,0.334776371717,3.202187,21.8,4.440112590789795,0.1083,0.0612885271338144,0
0.0931159072294801,0.16531044,0.128,-0.9598,0.0066,0.313,0.0893,0.306334495544,0.471157,5.163,4.206798636601779,-0.330795,-0.528371064856717,0
0.938014566898346,0.41085076,0.362,0.1072,0.7325,0.457,0.1069,0.377450197935,2.70501,19.87,3.182503727089855,-0.0619094,0.326912282683663,0
0.573239752525658,0.5547073,0.474,-0.0024,0.8796,0.461,0.1433,0.176048278809,3.823035,23.6,7.247666325834928,0.0823853,-0.236900728612103,0
0.112791806459427,0.28303945,0.189,-0.9354,0.0029,0.231,0.1277,0.203800350428,0.391574,4.296,3.082443654636492,-0.457466,-0.928833168968886,0
0.822742782679843,0.6249758,0.534,0.9893,0.9193,0.599,0.1162,0.445445716381,3.455832,22.6,3.268323317170143,0.280276,0.405312261389135,0
0.981033205986023,0.85304546,0.864,0.3901,0.735,0.925,0.9361,0.653346300125,2.216425,17.74,13.312821627532683,0.336014,0.325798925783085,1
0.893560171127319,0.36615402,0.586,-0.9423,0.1366,0.452,0.0978,0.27040964365,2.464958,18.84,2.135266900062561,0.124022,0.0617637755428672,1
0.0377708487212658,0.06516203,0.54,-0.7581,0.2597,0.246,0.0663,0.244345039129,1.077059,11.16,4.601290893088503,-0.237979,-1.31456552935312,0
0.814007818698883,0.7914678,0.738,0.832,0.837,0.744,0.8487,0.654613375664,4.189991,24.5,8.203461197961587,0.349077,0.683663209804885,1
0.949011981487274,0.42476535,0.524,0.3899,0.6609,0.448,0.1823,0.393333137035,3.857222,23.7,6.968494114954657,0.0425203,0.710930011444733,0
0.0252910042616991,0.21122378,0.62,-0.4528,0.4599,0.117,0.0888,0.267162084579,0.855009,8.815,3.6212006211280814,-0.106256,-0.877874694448818,0
0.987122118473053,0.9650012,0.691,0.6635,0.8212,0.677,0.8627,0.504773259163,1.808122,15.84,9.902766588304075,0.34128,0.18782044369452,1
0.945797502994537,0.39361238,0.43,-0.361,0.3998,0.503,0.6394,0.397113323212,2.914861,20.8,5.077624178710767,-0.0589072,0.327104985516251,0
0.0964327678084373,0.13011715,0.215,-0.8658,0.0035,0.361,0.1437,0.43097370863,0.332068,3.627,3.519078880548477,-0.342892,-1.27103656017548,0
0.0372823602884485,0.09242925,0.081,-1.0481,0.0878,0.19,0.0908,0.226750224829,-0.022044,0.984,3.2752588414742805,-0.453271,-1.12923187545103,0
0.0102362178382231,0.046239585,0.174,-0.8788,0.0017,0.141,0.0505,0.261729985476,-2.61198,0.001,2.15451243694517,-0.589149,-1.92816734747559,0
0.0290592518497223,0.095872074,0.125,-0.9044,0.0019,0.183,0.0559,0.248266369104,0.556088,6.029,2.749569742866242,-0.545003,-1.43850699522276,0
0.526676774024963,0.27714252,0.475,-0.5992,0.3072,0.413,0.0816,0.255736261606,2.289322,18.07,4.392430692911148,0.0126478,0.0470236295315485,0
0.992635548114777,0.8733159,0.869,0.9008,0.8556,0.687,0.931,0.573082745075,4.76228,26.6,17.68170829443261,0.405761,0.745934839995988,1
0.141000623429548,0.25478,0.553,-0.5279,0.409,0.46,0.0898,0.268041372299,1.146006,11.77,3.920422494411469,0.0222168,-0.962725961019565,0
0.0526558309793472,0.10318169,0.219,-0.9251,0.0015,0.206,0.1938,0.275675475597,0.079446,1.451,4.575504735247116,-0.42934,-1.06767191064695,0
0.166094434523485,0.27897498,0.488,-0.7525,0.3137,0.438,0.1094,0.265622496605,0.956259,9.829,2.390280395746231,0.0615111,-0.681467486392851,0
0.985466480255127,0.6997497,0.493,0.1857,0.5525,0.613,0.862,0.573281526566,4.377942,25.1,9.277675172931897,0.0801937,0.72081350504585,0
0.948372960090637,0.5960207,0.475,0.2183,0.5967,0.449,0.1139,0.377730309963,3.778145,23.5,4.062859511190508,-0.0214301,0.474277795544446,0
0.0578121056813419,0.1909931,0.156,-0.9104,0.0027,0.356,0.1278,0.241274356842,1.127035,11.61,3.6969667536430935,-0.47616,-1.22090951887933,0
0.888586461544037,0.7754974,0.211,-0.899,0.0056,0.364,0.1589,0.275320976973,1.999375,16.75,3.428404967874777,-0.282263,-0.135209359998053,0
0.471277415752411,0.19450355,0.16,-0.9633,0.0041,0.389,0.1022,0.310870468616,2.001278,16.76,4.162256598472595,-0.389834,-0.396040646486783,0
0.0929870828986168,0.14472955,0.515,-0.6037,0.5137,0.292,0.0851,0.291905283928,0.629758,6.737,3.223686332921397,-0.204036,-0.677687474551472,0
0.0384855522128567,0.0957779,0.21,-0.8959,0.0027,0.233,0.0945,0.220765188336,-2.155736,0.001,2.757575690746308,-0.538192,-1.4998249284333,0
0.917300961957917,0.9135761,0.718,1.0004,0.9069,0.497,0.6037,0.397938907146,3.788275,23.5,3.479612113186593,0.234391,0.68356763538394,0
0.047151293605566,0.13966075,0.288,-0.8215,0.0035,0.231,0.1035,0.187482714653,0.16848,2.035,2.4470615709777377,-0.455221,-0.819680649733565,0
0.0183635987406885,0.11247566,0.227,-0.9016,0.0024,0.238,0.0806,0.277361810207,0.562086,6.088,2.484735831618309,-0.342504,-0.784933223210799,0
0.984209537506104,0.68643606,0.663,0.7806,0.8005,0.507,0.7643,0.629349291325,4.342033,25.0,3.562700720451436,0.0999603,0.718708226532945,0
0.099611796438694,0.13024774,0.126,-0.8911,0.0026,0.262,0.0685,0.229160189629,0.011319,1.119,3.699334952623762,-0.530843,-0.825806759894127,0
0.139058843255043,0.24242261,0.423,-0.3825,0.4367,0.513,0.1075,0.501916587353,3.05554,21.3,2.920035518705845,-0.167015,-0.346125997292502,0
0.0340673456883869,0.12663788,0.56,-0.5555,0.5195,0.192,0.07,0.307549059391,0.102493,1.584,3.8836839348077774,-0.0846985,-1.54439146985542,0
0.972891926765442,0.50633675,0.527,0.2615,0.8179,0.409,0.1321,0.339990735054,3.054306,21.3,4.385658672751216,0.0578205,0.499027446153255,0
0.975480020046234,0.71996176,0.677,0.359,0.8403,0.608,0.2308,0.401192307472,3.662741,23.2,4.171285957098007,0.287839,0.548292057771,0
0.386033415794373,0.30353266,0.172,-1.0006,0.0095,0.434,0.1101,0.306879222393,2.370905,18.43,5.162671267986298,-0.284087,0.0602727161837096,0
0.026289651170373,0.0766238,0.283,-0.855,0.1181,0.353,0.0712,0.342177718878,0.18035,2.128,3.0758962682571847,-0.298171,-1.29283461236045,0
0.457171857357025,0.5305632,0.44,-0.2262,0.6528,0.51,0.106,0.282243728638,2.682077,19.78,5.022784957852374,-0.0501061,-0.285957988110276,0
0.0532898344099522,0.0747959,0.093,-0.9048,0.0016,0.208,0.0518,0.247490763664,0.31671,3.456,3.7143213074770816,-0.551694,-1.12912959536497,0
0.550866961479187,0.37257737,0.214,-1.1165,0.0676,0.589,0.2252,0.363671272993,4.27561,24.8,5.21100577712059,-0.221383,0.508773383947118,0
0.527884662151337,0.38638353,0.186,-1.0309,0.0159,0.488,0.4022,0.351932525635,2.16161,17.5,-0.0344514846801757,-0.315804,-0.389562803704468,0
0.0997182636103839,0.11057231,0.187,-0.9166,0.0035,0.214,0.1071,0.241582810879,0.847932,8.745,3.795267700425184,-0.390168,-0.792407655930428,0
0.528447449207306,0.2886908,0.156,-0.905,0.0037,0.478,0.2785,0.288301289082,1.598624,14.75,3.84433561713694,-0.405112,-0.658620984289555,0
0.132622167468071,0.15165067,0.285,-0.7445,0.336,0.414,0.1147,0.26413294673,0.5291,5.76,2.611185908317566,-0.252851,-0.941775215716079,0
0.0271718866080395,0.087005496,0.197,-0.7834,0.0041,0.299,0.0848,0.249555036426,1.300173,12.91,2.929920010450969,-0.454411,-0.767080206906131,0
0.889088451862335,0.31791425,0.289,-0.6164,0.2997,0.38,0.1107,0.249737426639,1.980003,16.66,3.9944696351911295,-0.176717,-0.197269878637688,0
0.58190530538559,0.29331073,0.512,0.5273,0.6182,0.353,0.0962,0.2387804389,1.921237,16.38,3.533193756353333,-0.0267624,0.0009507693069725,0
0.752137541770935,0.61814594,0.394,-0.9517,0.1774,0.801,0.1334,0.230313882232,2.696329,19.84,3.3107550583636987,-0.047922,-0.338609293934316,0
0.936583340167999,0.7334715,0.428,-0.6078,0.3049,0.667,0.4472,0.463410288095,4.17103,24.5,7.544139357563992,0.0208072,0.245823242292421,0
0.266252271906534,0.17845023,0.234,-0.8836,0.2949,0.196,0.0726,0.271767556667,1.21128,12.28,3.435070635628118,-0.276542,-0.705896257293862,0
0.989159223266626,0.815943,0.71,0.3345,0.6615,0.559,0.1291,0.415436089039,4.338542,25.0,9.016961827257733,0.0888676,0.809020357883409,0
0.0372881855811016,0.03773573,0.438,-0.8817,0.1729,0.225,0.0694,0.223046481609,-0.77064,0.056,2.8057661056518555,-0.269362,-1.65945022464059,0
0.281282186508179,0.12199262,0.491,-0.9328,0.1853,0.437,0.0674,0.24748262763,0.823194,8.506,2.849247843027115,-0.104783,-1.08943880123034,0
0.803238987922668,0.33418328,0.413,-0.2943,0.5085,0.38,0.1396,0.283622086048,2.041268,16.94,4.923758655786514,-0.137077,-0.226144519811428,0
0.0353183087489916,0.1005514,0.357,-0.8978,0.0019,0.265,0.5912,0.365969866514,0.615881,6.606,2.786575585603714,-0.42,-1.45335976643009,0
0.0948863252997398,0.020191222,0.268,-0.9598,0.0396,0.265,0.0708,0.226920098066,1.330325,13.11,3.0418800957560053,-0.362397,-1.53247526270378,0
0.0997890904545784,0.17790097,0.543,-1.0205,0.0507,0.316,0.1223,0.25353962183,0.672847,7.136,3.198989264641831,-0.0234851,-0.83008165603865,0
0.117422461509705,0.30034873,0.095,-0.9238,0.0036,0.721,0.0658,0.387807458639,0.542705,5.896,2.324931502342224,-0.602545,-0.900456893634591,0
0.174283549189568,0.26186574,0.434,-0.9007,0.1924,0.426,0.0766,0.330347597599,1.078057,11.17,4.35410026460886,-0.180904,-0.862672916750993,0
0.509536129390309,0.40816805,0.173,-0.8654,0.0025,0.368,0.1595,0.239616349339,1.041498,10.8,2.56401064991951,-0.285829,-0.252819958551737,0
0.935691227649853,0.36759502,0.313,-0.137,0.3931,0.354,0.4289,0.440506637096,4.130533,24.4,8.443389505147934,-0.0446562,0.7949626267971,0
0.135555118322372,0.090629965,0.095,-0.9943,0.1517,0.178,0.1477,0.250980854034,0.196909,2.264,3.2901473861570656,-0.392273,-0.878001042372495,0
0.283181130886078,0.25743413,0.194,-0.7481,0.248,0.43,0.0693,0.258297801018,0.279678,3.055,3.668681487363049,-0.274748,-0.336670508683822,0
0.605761647224426,0.61490005,0.138,-0.81,0.0025,0.469,0.0889,0.246527925134,2.643966,19.62,4.530372248947523,-0.355898,-0.500006124022757,0
